 # DUMP format #2, bez=mcbxh.1r1       , number of particles=           2
 # dump period=         100 , first turn=           1 , last turn=          -1
 # ID turn s[m] x[mm] xp[mrad] y[mm] yp[mrad] z[mm] dE/E[1] ktrack
        1     3101  13359.13123  3.453581901E+00 -6.201736997E-02  3.563513431E-01  1.148105149E-02  2.773532739E+01  2.142221865E-04       11
        2     3101  13359.13123  3.453565261E+00 -6.201713503E-02  3.563513741E-01  1.148105367E-02  2.773532749E+01  2.142221858E-04       11
        1     3101  26629.04120 -8.042880023E-01  4.380608380E-02 -3.604554750E+00 -6.434827052E-02  2.686215699E+01  2.142221865E-04       11
        2     3101  26629.04120 -8.042789402E-01  4.380541548E-02 -3.604554803E+00 -6.434827136E-02  2.686215708E+01  2.142221858E-04       11
        1     3201     29.84200 -4.880414991E-01  1.766703419E-02  5.020501601E+00  3.620117653E-01  4.042577951E+01 -1.174537373E-04       11
        2     3201     29.84200 -4.880621930E-01  1.766733532E-02  5.020501882E+00  3.620117856E-01  4.042577938E+01 -1.174537380E-04       11
        1     3201  13359.13123  3.423222593E+00 -6.164054755E-02  6.241971402E-01  3.077633824E-02  4.090303080E+01 -1.055108776E-04       11
        2     3201  13359.13123  3.423204315E+00 -6.164028523E-02  6.241967551E-01  3.077631051E-02  4.090303069E+01 -1.055108784E-04       11
        1     3201  26629.04120 -8.090403636E-01  4.405890803E-02 -3.549523217E+00 -6.361057607E-02  4.135114494E+01 -1.055108776E-04       11
        2     3201  26629.04120 -8.090348504E-01  4.405849555E-02 -3.549523296E+00 -6.361057703E-02  4.135114482E+01 -1.055108784E-04       11
        1     3301     29.84200 -4.754777473E-01  1.755970826E-02  4.989674881E+00  3.598186239E-01 -9.996369892E+00 -2.593812066E-04       11
        2     3301     29.84200 -4.755005323E-01  1.756004403E-02  4.989675175E+00  3.598186454E-01 -9.996370058E+00 -2.593812059E-04       11
        1     3301  13359.13123  3.416079781E+00 -6.156673063E-02  7.435924057E-01  3.938429202E-02 -8.907889779E+00 -2.621195342E-04       11
        2     3301  13359.13123  3.416059112E+00 -6.156642895E-02  7.435917264E-01  3.938424298E-02 -8.907889936E+00 -2.621195335E-04       11
        1     3301  26629.04120 -8.094629338E-01  4.405249814E-02 -3.519186513E+00 -6.319025407E-02 -7.812467434E+00 -2.621195342E-04       11
        2     3301  26629.04120 -8.094629994E-01  4.405248781E-02 -3.519186812E+00 -6.319025824E-02 -7.812467597E+00 -2.621195335E-04       11
        1     3401     29.84200 -4.547663831E-01  1.712933122E-02  5.051902606E+00  3.642431164E-01 -4.488683831E+01  8.502797550E-07       11
        2     3401     29.84200 -4.547896582E-01  1.712967664E-02  5.051902491E+00  3.642431084E-01 -4.488683825E+01  8.502807225E-07       11
        1     3401  13359.13123  3.464560411E+00 -6.222607020E-02  5.347335717E-01  2.433522931E-02 -4.488035022E+01 -1.223824937E-05       11
        2     3401  13359.13123  3.464538456E+00 -6.222574766E-02  5.347330889E-01  2.433519429E-02 -4.488035015E+01 -1.223824839E-05       11
        1     3401  26629.04120 -8.055062295E-01  4.385327548E-02 -3.561947186E+00 -6.376077554E-02 -4.481771242E+01 -1.223824937E-05       11
        2     3401  26629.04120 -8.055100523E-01  4.385353581E-02 -3.561947653E+00 -6.376078247E-02 -4.481771235E+01 -1.223824839E-05       11
        1     3501     29.84200 -4.407387680E-01  1.678896475E-02  5.109639806E+00  3.683497381E-01 -1.054476542E+01  2.611929812E-04       11
        2     3501     29.84200 -4.407616584E-01  1.678930467E-02  5.109639362E+00  3.683497062E-01 -1.054476528E+01  2.611929810E-04       11
        1     3501  13359.13123  3.500727293E+00 -6.268633084E-02  3.139719991E-01  8.425849438E-03 -1.164137813E+01  2.578022353E-04       11
        2     3501  13359.13123  3.500705371E+00 -6.268600931E-02  3.139719990E-01  8.425849186E-03 -1.164137797E+01  2.578022351E-04       11
        1     3501  26629.04120 -8.119085350E-01  4.440300986E-02 -3.617678911E+00 -6.453247750E-02 -1.269460636E+01  2.578022353E-04       11
        2     3501  26629.04120 -8.119126538E-01  4.440329126E-02 -3.617679257E+00 -6.453248288E-02 -1.269460620E+01  2.578022351E-04       11
        1     3601     29.84200 -4.423018137E-01  1.687830288E-02  5.065431771E+00  3.651994667E-01  4.017532700E+01  1.194633770E-04       11
        2     3601     29.84200 -4.423250319E-01  1.687864796E-02  5.065431592E+00  3.651994538E-01  4.017532696E+01  1.194633760E-04       11
        1     3601  13359.13123  3.488701959E+00 -6.253907589E-02  4.307428870E-01  1.683153367E-02  3.965809630E+01  1.311247985E-04       11
        2     3601  13359.13123  3.488679840E+00 -6.253875084E-02  4.307429521E-01  1.683153829E-02  3.965809628E+01  1.311247975E-04       11
        1     3601  26629.04120 -8.145783103E-01  4.455880622E-02 -3.600430883E+00 -6.431756568E-02  3.912829538E+01  1.311247985E-04       11
        2     3601  26629.04120 -8.145828263E-01  4.455911639E-02 -3.600430973E+00 -6.431756712E-02  3.912829537E+01  1.311247975E-04       11
        1     3701     29.84200 -4.333715229E-01  1.690551250E-02  4.984702566E+00  3.594530514E-01  2.905151065E+01 -2.039892009E-04       11
        2     3701     29.84200 -4.333960363E-01  1.690588009E-02  4.984702793E+00  3.594530679E-01  2.905151049E+01 -2.039892009E-04       11
        1     3701  13359.13123  3.462704589E+00 -6.223454895E-02  6.996309262E-01  3.620570364E-02  2.989539972E+01 -1.952154928E-04       11
        2     3701  13359.13123  3.462680953E+00 -6.223419716E-02  6.996305912E-01  3.620567950E-02  2.989539958E+01 -1.952154929E-04       11
        1     3701  26629.04120 -8.085670251E-01  4.403526917E-02 -3.542498104E+00 -6.353599499E-02  3.071428146E+01 -1.952154928E-04       11
        2     3701  26629.04120 -8.085766390E-01  4.403594762E-02 -3.542498187E+00 -6.353599604E-02  3.071428132E+01 -1.952154929E-04       11
        1     3801     29.84200 -4.153970156E-01  1.664414649E-02  4.986678115E+00  3.595934241E-01 -2.683160657E+01 -2.120180419E-04       11
        2     3801     29.84200 -4.154217615E-01  1.664452075E-02  4.986678333E+00  3.595934401E-01 -2.683160663E+01 -2.120180411E-04       11
        1     3801  13359.13123  3.478263635E+00 -6.247694720E-02  7.107468798E-01  3.701125297E-02 -2.593684914E+01 -2.197675454E-04       11
        2     3801  13359.13123  3.478239126E+00 -6.247657901E-02  7.107462817E-01  3.701120977E-02 -2.593684918E+01 -2.197675446E-04       11
        1     3801  26629.04120 -7.942039842E-01  4.300215413E-02 -3.534347536E+00 -6.341183385E-02 -2.501648521E+01 -2.197675454E-04       11
        2     3801  26629.04120 -7.942185218E-01  4.300318831E-02 -3.534347832E+00 -6.341183802E-02 -2.501648526E+01 -2.197675446E-04       11
        1     3901     29.84200 -3.941254698E-01  1.616866132E-02  5.062126067E+00  3.649591775E-01 -4.120027262E+01  1.079237097E-04       11
        2     3901     29.84200 -3.941495588E-01  1.616902775E-02  5.062125818E+00  3.649591599E-01 -4.120027251E+01  1.079237100E-04       11
        1     3901  13359.13123  3.533357294E+00 -6.321742964E-02  4.490624515E-01  1.815512294E-02 -4.164435104E+01  9.576977662E-05       11
        2     3901  13359.13123  3.533333150E+00 -6.321706584E-02  4.490620584E-01  1.815509435E-02 -4.164435091E+01  9.576977703E-05       11
        1     3901  26629.04120 -7.868824203E-01  4.258034623E-02 -3.591380760E+00 -6.418197029E-02 -4.202805469E+01  9.576977662E-05       11
        2     3901  26629.04120 -7.868991856E-01  4.258154133E-02 -3.591381262E+00 -6.418197782E-02 -4.202805457E+01  9.576977703E-05       11
        1     4001     29.84200 -3.871735025E-01  1.598401894E-02  5.092539579E+00  3.671204846E-01  8.021766865E+00  2.638686567E-04       11
        2     4001     29.84200 -3.871973500E-01  1.598438157E-02  5.092539032E+00  3.671204453E-01  8.021766942E+00  2.638686560E-04       11
        1     4001  13359.13123  3.553209093E+00 -6.345925515E-02  3.150834906E-01  8.497377004E-03  6.908139145E+00  2.660123831E-04       11
        2     4001  13359.13123  3.553185282E+00 -6.345889706E-02  3.150835577E-01  8.497381566E-03  6.908139241E+00  2.660123825E-04       11
        1     4001  26629.04120 -7.952355822E-01  4.323831388E-02 -3.629629466E+00 -6.472060104E-02  5.820990175E+00  2.660123831E-04       11
        2     4001  26629.04120 -7.952517363E-01  4.323946467E-02 -3.629629843E+00 -6.472060694E-02  5.820990273E+00  2.660123825E-04       11
        1     4101     29.84200 -3.865263687E-01  1.609304089E-02  5.021451602E+00  3.620553112E-01  4.493508010E+01  1.353274720E-05       11
        2     4101     29.84200 -3.865504721E-01  1.609340836E-02  5.021451370E+00  3.620552946E-01  4.493508002E+01  1.353274662E-05       11
        1     4101  13359.13123  3.533085345E+00 -6.322635795E-02  5.257773826E-01  2.367100552E-02  4.486108917E+01  2.661984191E-05       11
        2     4101  13359.13123  3.533061012E+00 -6.322599029E-02  5.257774959E-01  2.367101359E-02  4.486108911E+01  2.661984131E-05       11
        1     4101  26629.04120 -7.905872083E-01  4.283301019E-02 -3.589882269E+00 -6.419739903E-02  4.476314173E+01  2.661984191E-05       11
        2     4101  26629.04120 -7.906052506E-01  4.283429769E-02 -3.589882365E+00 -6.419740059E-02  4.476314168E+01  2.661984131E-05       11
        1     4201     29.84200 -3.722569795E-01  1.600710298E-02  4.956954540E+00  3.574649384E-01  1.271555591E+01 -2.560954876E-04       11
        2     4201     29.84200 -3.722806468E-01  1.600746696E-02  4.956954705E+00  3.574649504E-01  1.271555577E+01 -2.560954875E-04       11
        1     4201  13359.13123  3.516513901E+00 -6.305952010E-02  7.502442233E-01  3.984776803E-02  1.378314898E+01 -2.520671541E-04       11
        2     4201  13359.13123  3.516489173E+00 -6.305914244E-02  7.502439753E-01  3.984775015E-02  1.378314886E+01 -2.520671541E-04       11
        1     4201  26629.04120 -7.695982310E-01  4.124268234E-02 -3.539129030E+00 -6.350800982E-02  1.483701872E+01 -2.520671541E-04       11
        2     4201  26629.04120 -7.696212600E-01  4.124433097E-02 -3.539129093E+00 -6.350801063E-02  1.483701861E+01 -2.520671541E-04       11
        1     4301     29.84200 -3.539265391E-01  1.566724900E-02  4.990631352E+00  3.598601277E-01 -3.906518225E+01 -1.287354348E-04       11
        2     4301     29.84200 -3.539488427E-01  1.566759518E-02  4.990631468E+00  3.598601364E-01 -3.906518227E+01 -1.287354340E-04       11
        1     4301  13359.13123  3.550511098E+00 -6.354956728E-02  6.511280997E-01  3.270904967E-02 -3.851645284E+01 -1.400769416E-04       11
        2     4301  13359.13123  3.550487332E+00 -6.354920158E-02  6.511275993E-01  3.270901349E-02 -3.851645284E+01 -1.400769409E-04       11
        1     4301  26629.04120 -7.459537797E-01  3.957989588E-02 -3.555015206E+00 -6.370794746E-02 -3.792547503E+01 -1.400769416E-04       11
        2     4301  26629.04120 -7.459799182E-01  3.958177004E-02 -3.555015505E+00 -6.370795176E-02 -3.792547503E+01 -1.400769409E-04       11
        1     4401     29.84200 -3.364565691E-01  1.524057940E-02  5.066554572E+00  3.652602322E-01 -3.051906041E+01  1.975135897E-04       11
        2     4401     29.84200 -3.364778617E-01  1.524091176E-02  5.066554201E+00  3.652602058E-01 -3.051906029E+01  1.975135899E-04       11
        1     4401  13359.13123  3.599480173E+00 -6.419046501E-02  3.807392951E-01  1.322575933E-02 -3.134238191E+01  1.883198106E-04       11
        2     4401  13359.13123  3.599457797E+00 -6.419011966E-02  3.807389888E-01  1.322573694E-02 -3.134238177E+01  1.883198108E-04       11
        1     4401  26629.04120 -7.425059935E-01  3.943988325E-02 -3.616648388E+00 -6.454732046E-02 -3.210852106E+01  1.883198106E-04       11
        2     4401  26629.04120 -7.425326405E-01  3.944179456E-02 -3.616648920E+00 -6.454732851E-02 -3.210852092E+01  1.883198108E-04       11
        1     4501     29.84200 -3.347366496E-01  1.519958128E-02  5.062959802E+00  3.649996972E-01  2.521854020E+01  2.212706901E-04       11
        2     4501     29.84200 -3.347580774E-01  1.519991540E-02  5.062959188E+00  3.649996532E-01  2.521854025E+01  2.212706893E-04       11
        1     4501  13359.13123  3.603496125E+00 -6.423263276E-02  3.591968920E-01  1.166761302E-02  2.427838452E+01  2.285386873E-04       11
        2     4501  13359.13123  3.603473707E+00 -6.423228722E-02  3.591970270E-01  1.166762246E-02  2.427838459E+01  2.285386866E-04       11
        1     4501  26629.04120 -7.508801630E-01  4.005822987E-02 -3.630197170E+00 -6.475162869E-02  2.334606443E+01  2.285386873E-04       11
        2     4501  26629.04120 -7.509063406E-01  4.006010710E-02 -3.630197550E+00 -6.475163468E-02  2.334606450E+01  2.285386866E-04       11
        1     4601     29.84200 -3.304849485E-01  1.528259589E-02  4.977771675E+00  3.589308383E-01  4.211167367E+01 -9.445965981E-05       11
        2     4601     29.84200 -3.305055442E-01  1.528291891E-02  4.977771401E+00  3.589308185E-01  4.211167358E+01 -9.445966016E-05       11
        1     4601  13359.13123  3.579971986E+00 -6.397615463E-02  6.255998468E-01  3.085779844E-02  4.249180607E+01 -8.206449056E-05       11
        2     4601  13359.13123  3.579949495E+00 -6.397580556E-02  6.256000347E-01  3.085781190E-02  4.249180599E+01 -8.206449094E-05       11
        1     4601  26629.04120 -7.328022756E-01  3.866237076E-02 -3.575963783E+00 -6.402815851E-02  4.284301478E+01 -8.206449056E-05       11
        2     4601  26629.04120 -7.328311554E-01  3.866444412E-02 -3.575963854E+00 -6.402815975E-02  4.284301470E+01 -8.206449094E-05       11
        1     4701     29.84200 -3.171908603E-01  1.515649028E-02  4.939633659E+00  3.562168415E-01 -5.805020485E+00 -2.640645054E-04       11
        2     4701     29.84200 -3.172092482E-01  1.515678242E-02  4.939633745E+00  3.562168477E-01 -5.805020540E+00 -2.640645050E-04       11
        1     4701  13359.13123  3.574716141E+00 -6.396258828E-02  7.679397055E-01  4.111859154E-02 -4.698273089E+00 -2.655492312E-04       11
        2     4701  13359.13123  3.574694909E+00 -6.396225501E-02  7.679395696E-01  4.111858175E-02 -4.698273130E+00 -2.655492308E-04       11
        1     4701  26629.04120 -6.997870124E-01  3.622983315E-02 -3.541213812E+00 -6.355047281E-02 -3.588684668E+00 -2.655492312E-04       11
        2     4701  26629.04120 -6.998190809E-01  3.623213859E-02 -3.541213850E+00 -6.355047330E-02 -3.588684706E+00 -2.655492308E-04       11
        1     4801     29.84200 -3.017411537E-01  1.479905437E-02  4.998780718E+00  3.604234325E-01 -4.465378709E+01 -2.411479125E-05       11
        2     4801     29.84200 -3.017573192E-01  1.479931504E-02  4.998780729E+00  3.604234335E-01 -4.465378706E+01 -2.411479105E-05       11
        1     4801  13359.13123  3.618296149E+00 -6.456681441E-02  5.760815186E-01  2.729594516E-02 -4.454266810E+01 -3.711640646E-05       11
        2     4801  13359.13123  3.618277404E+00 -6.456651695E-02  5.760811124E-01  2.729591574E-02 -4.454266806E+01 -3.711640625E-05       11
        1     4801  26629.04120 -6.756611205E-01  3.456548899E-02 -3.578433900E+00 -6.404110403E-02 -4.437723066E+01 -3.711640646E-05       11
        2     4801  26629.04120 -6.756940793E-01  3.456786023E-02 -3.578434210E+00 -6.404110857E-02 -4.437723061E+01 -3.711640625E-05       11
        1     4901     29.84200 -2.895753506E-01  1.447405517E-02  5.062353225E+00  3.649450382E-01 -1.460870985E+01  2.541489920E-04       11
        2     4901     29.84200 -2.895909584E-01  1.447430813E-02  5.062352766E+00  3.649450054E-01 -1.460870978E+01  2.541489917E-04       11
        1     4901  13359.13123  3.653459546E+00 -6.500653959E-02  3.432660593E-01  1.052004187E-02 -1.567461197E+01  2.495592933E-04       11
        2     4901  13359.13123  3.653442155E+00 -6.500626236E-02  3.432658336E-01  1.052002528E-02 -1.567461189E+01  2.495592931E-04       11
        1     4901  26629.04120 -6.805551621E-01  3.501239950E-02 -3.633722054E+00 -6.479995291E-02 -1.669379594E+01  2.495592933E-04       11
        2     4901  26629.04120 -6.805875935E-01  3.501473301E-02 -3.633722595E+00 -6.479996116E-02 -1.669379585E+01  2.495592931E-04       11
        1     5001     29.84200 -2.901808357E-01  1.453432635E-02  5.024521954E+00  3.622463559E-01  3.810463483E+01  1.413859606E-04       11
        2     5001     29.84200 -2.901964295E-01  1.453457898E-02  5.024521305E+00  3.622463092E-01  3.810463480E+01  1.413859602E-04       11
        1     5001  13359.13123  3.645543368E+00 -6.491421768E-02  4.386508942E-01  1.738558574E-02  3.749588849E+01  1.524417289E-04       11
        2     5001  13359.13123  3.645525645E+00 -6.491393540E-02  4.386511085E-01  1.738560091E-02  3.749588848E+01  1.524417285E-04       11
        1     5001  26629.04120 -6.822456316E-01  3.510573035E-02 -3.620357481E+00 -6.463732119E-02  3.687798895E+01  1.524417289E-04       11
        2     5001  26629.04120 -6.822783096E-01  3.510808164E-02 -3.620357828E+00 -6.463732674E-02  3.687798895E+01  1.524417285E-04       11
        1     5101     29.84200 -2.860550353E-01  1.462010401E-02  4.939611634E+00  3.561986556E-01  3.215933814E+01 -1.868998131E-04       11
        2     5101     29.84200 -2.860681247E-01  1.462032001E-02  4.939611310E+00  3.561986322E-01  3.215933806E+01 -1.868998131E-04       11
        1     5101  13359.13123  3.620507849E+00 -6.464855244E-02  7.145360308E-01  3.726257128E-02  3.293045011E+01 -1.772457180E-04       11
        2     5101  13359.13123  3.620491285E+00 -6.464828552E-02  7.145363201E-01  3.726259206E-02  3.293045004E+01 -1.772457180E-04       11
        1     5101  26629.04120 -6.500867403E-01  3.268533739E-02 -3.561947976E+00 -6.385336146E-02  3.367503681E+01 -1.772457180E-04       11
        2     5101  26629.04120 -6.501212988E-01  3.268782628E-02 -3.561948007E+00 -6.385336214E-02  3.367503675E+01 -1.772457180E-04       11
        1     5201     29.84200 -2.784329325E-01  1.451231872E-02  4.933180427E+00  3.557404484E-01 -2.331709116E+01 -2.263318477E-04       11
        2     5201     29.84200 -2.784427589E-01  1.451248684E-02  4.933180424E+00  3.557404482E-01 -2.331709120E+01 -2.263318472E-04       11
        1     5201  13359.13123  3.626093866E+00 -6.476876707E-02  7.510935659E-01  3.990098182E-02 -2.236340213E+01 -2.330406149E-04       11
